# High laser noise (HLN): injected common phase noise std. dev. 2 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_2.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 2.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
25193,202855.495,0.190400,0.562829,0.594837
25194,202861.853,1.459730,0.082784,0.089849
25195,202865.064,4.188790,0.522691,0.559244
25196,202868.260,2.855993,0.161315,0.186832
25197,202874.619,2.792527,0.381607,0.322387
25198,202877.781,3.046393,0.682615,0.643446
25199,202880.960,3.236792,0.847354,0.871549
25200,202890.545,1.713596,0.079602,0.085166
25201,202896.920,4.188790,0.833488,0.800707
25202,202900.115,4.506123,0.870533,0.884828
25203,202909.636,0.507732,0.441089,0.520184
25204,202919.159,5.458121,0.160816,0.151026
25205,202922.369,4.379190,0.633966,0.678660
25206,202925.596,1.205864,0.297673,0.266444
25207,202928.775,1.903996,0.805531,0.753452
25208,202931.956,0.571199,0.922484,0.907886
25209,202938.350,1.332797,0.805385,0.832318
25210,202941.572,2.919460,0.744722,0.783902
25211,202944.783,5.267721,0.083359,0.097698
25212,202951.157,3.934924,0.101529,0.090558
25213,202960.727,5.838920,0.101141,0.136254
25214,202967.101,0.126933,0.092183,0.101815
25215,202970.280,2.475194,0.721373,0.674159
25216,202976.702,4.252257,0.196417,0.233293
25217,202986.257,2.411728,0.837471,0.843769
25218,202989.483,3.363725,0.093717,0.091631
25219,202998.988,5.331188,0.808280,0.835221
25220,203002.153,3.807991,0.726742,0.699588
25221,203005.347,4.061857,0.762465,0.736419
25222,203014.950,2.602127,0.145923,0.189543
25223,203021.354,0.825065,0.849692,0.860442
25224,203024.533,6.156252,0.082681,0.082515
25225,203027.729,3.871458,0.621899,0.648756
25226,203034.103,4.696522,0.211672,0.238326
25227,203040.477,4.950388,0.238392,0.285618
25228,203046.836,1.396263,0.510049,0.483401
25229,203065.958,1.777063,0.593717,0.632812
25230,203069.153,0.317333,0.145071,0.143904
25231,203072.334,2.284795,0.333075,0.311320
25232,203081.886,2.221328,0.087250,0.097028
25233,203085.049,3.617592,0.115371,0.112774
25234,203088.228,4.569589,0.093655,0.085966
25235,203091.424,0.761598,0.844545,0.860274
25236,203094.618,2.030929,0.873809,0.856670
25237,203097.782,1.967462,0.093707,0.125063
25238,203110.482,5.775453,0.893886,0.888738
25239,203113.709,5.965853,0.528320,0.570322
25240,203116.888,4.759989,0.225734,0.216849
25241,203123.279,5.585054,0.672151,0.706883
25242,203139.224,0.634665,0.930933,0.920843
25243,203155.374,0.063467,0.681102,0.652134
25244,203158.617,3.998391,0.779363,0.724648
25245,203165.023,2.157862,0.844589,0.811535
25246,203168.218,3.490659,0.679838,0.652496
25247,203174.608,1.142397,0.189245,0.232229
25248,203181.031,3.554125,0.089945,0.099061
25249,203196.959,3.427192,0.906054,0.880197
25250,203203.333,5.013855,0.323509,0.287920
25251,203209.677,3.109859,0.262549,0.300718
25252,203219.261,5.711987,0.886059,0.900039
25253,203222.520,0.444266,0.393461,0.445740
25254,203225.699,0.698132,0.750434,0.714592
25255,203232.073,4.315723,0.144480,0.184175
25256,203235.236,1.523196,0.673001,0.718760
25257,203238.447,5.394654,0.886932,0.908058
25258,203241.627,6.029319,0.764183,0.735076
25259,203244.837,6.219719,0.767366,0.798719
25260,203248.017,0.000000,0.312935,0.281923
25261,203254.343,1.015464,0.477225,0.439792
25262,203257.538,4.633056,0.117618,0.087599
25263,203260.701,0.380799,0.393669,0.364647
25264,203286.135,0.951998,0.889821,0.897224
25265,203298.868,2.348261,0.846503,0.800958
25266,203308.453,1.650129,0.076072,0.087560
25267,203311.632,0.253866,0.819234,0.840483
25268,203324.365,5.140788,0.138115,0.177345
25269,203333.983,1.269330,0.079054,0.088511
25270,203337.177,1.586663,0.099065,0.091100
25271,203343.535,5.521587,0.314629,0.287598
25272,203353.104,4.886922,0.312998,0.345408
25273,203359.447,2.094395,0.297631,0.264709
25274,203362.609,2.729060,0.102270,0.110439
25275,203365.789,1.459730,0.787528,0.817997
25276,203372.165,4.125324,0.571548,0.606107
25277,203391.350,2.982926,0.300623,0.249012
25278,203394.545,2.538661,0.383848,0.426001
25279,203397.741,4.823455,0.244439,0.213860
25280,203407.230,2.665594,0.190989,0.190534
25281,203410.425,6.283185,0.134405,0.161714
25282,203413.636,5.204254,0.554216,0.530280
25283,203416.831,0.190400,0.170492,0.171928
25284,203426.369,5.077321,0.132446,0.116257
25285,203435.940,6.092786,0.300794,0.334298
25286,203439.133,3.173326,0.291323,0.315924
25287,203445.461,5.648520,0.429991,0.394225
25288,203448.655,3.300259,0.868807,0.883086
25289,203451.851,4.442656,0.282071,0.305202
25290,203458.224,3.681058,0.209079,0.181812
25291,203461.419,3.744525,0.651953,0.703802
25292,203471.020,1.078931,0.128123,0.154112
25293,203477.378,5.902386,0.283153,0.322876
25294,203490.175,0.888531,0.670589,0.654485
25295,203496.565,1.840529,0.153777,0.131588
25296,222728.165,5.140788,0.912452,0.919947
25297,222747.288,5.965853,0.131649,0.153526
25298,222763.200,1.713596,0.092824,0.112709
25299,222766.378,2.855993,0.595520,0.554560
25300,222772.769,5.711987,0.728540,0.769522
25301,222775.964,3.173326,0.482237,0.533669
25302,222782.338,4.252257,0.263911,0.300071
25303,222788.792,1.967462,0.691558,0.659325
25304,222795.167,1.903996,0.924803,0.911110
25305,222798.361,2.602127,0.865095,0.865827
25306,222801.526,2.030929,0.511613,0.486833
25307,222804.688,5.902386,0.077716,0.077725
25308,222807.883,0.888531,0.080872,0.073954
25309,222811.079,5.648520,0.582612,0.645587
25310,222817.453,1.777063,0.470268,0.432209
25311,222827.054,3.490659,0.888401,0.870945
25312,222833.412,0.634665,0.618411,0.571257
25313,222836.607,4.188790,0.715139,0.704543
25314,203544.662,1.332797,0.503687,0.555597
25315,203551.004,2.982926,0.373763,0.345630
25316,203566.868,0.698132,0.100748,0.102487
25317,203579.665,5.013855,0.143651,0.188969
25318,203592.461,3.427192,0.665324,0.692298
25319,203595.645,5.775453,0.738270,0.688810
25320,203598.820,2.665594,0.745166,0.721649
25321,203611.520,1.650129,0.868812,0.883633
25322,203617.894,4.696522,0.831716,0.802528
25323,203627.448,5.585054,0.533966,0.582662
25324,203630.611,1.777063,0.429620,0.466024
25325,203633.791,3.300259,0.492134,0.525798
25326,203636.970,6.283185,0.096204,0.085746
25327,203640.133,1.523196,0.359055,0.317922
25328,203646.507,5.077321,0.102708,0.109379
25329,203671.940,6.219719,0.485679,0.525676
25330,203678.346,5.521587,0.358147,0.405383
25331,203681.526,3.934924,0.155668,0.156054
25332,203687.852,2.030929,0.609016,0.569532
25333,203691.032,3.363725,0.909395,0.895584
25334,203694.210,2.538661,0.714360,0.753889
25335,203700.601,1.142397,0.263463,0.228019
25336,203706.960,6.092786,0.093823,0.096222
25337,203710.155,4.188790,0.462349,0.419045
25338,203726.098,3.744525,0.158470,0.139739
25339,203729.278,1.459730,0.528888,0.568607
25340,203732.473,0.444266,0.339334,0.306935
25341,203735.668,4.823455,0.910887,0.915894
25342,203742.074,5.965853,0.898651,0.895892
25343,203745.241,0.888531,0.852196,0.833295
25344,203748.464,6.029319,0.425045,0.436742
25345,203754.855,5.204254,0.129002,0.133428
25346,203761.229,5.331188,0.883331,0.900260
25347,203764.439,1.967462,0.087246,0.100626
25348,203770.798,5.140788,0.487859,0.537231
25349,203777.173,0.634665,0.164334,0.206120
25350,203780.431,4.633056,0.874868,0.861008
25351,203789.953,1.903996,0.920487,0.911267
25352,203799.490,6.156252,0.258311,0.221352
25353,203802.654,3.871458,0.526909,0.583787
25354,203815.387,5.838920,0.682825,0.626193
25355,203821.777,3.173326,0.098736,0.110447
25356,203824.956,5.458121,0.558194,0.600279
25357,203828.119,2.475194,0.682923,0.627847
25358,203831.298,5.711987,0.235411,0.285219
25359,203837.625,2.411728,0.502222,0.460723
25360,203840.821,2.157862,0.724883,0.754820
25361,203847.212,4.950388,0.920842,0.908408
25362,203850.422,5.648520,0.639665,0.670066
25363,203866.414,1.840529,0.441384,0.410465
25364,203869.608,0.951998,0.797844,0.826704
25365,203872.772,1.015464,0.905615,0.904177
25366,203875.951,2.855993,0.223685,0.241749
25367,203879.146,4.379190,0.726375,0.772354
25368,203885.536,2.729060,0.897576,0.874460
25369,203888.731,4.506123,0.094251,0.095026
25370,203901.544,2.792527,0.841002,0.858961
25371,203907.950,0.507732,0.771917,0.726380
25372,203914.276,4.252257,0.864089,0.864270
25373,203927.057,3.617592,0.361330,0.404397
25374,203930.252,4.315723,0.744369,0.768598
25375,203933.431,2.348261,0.754107,0.731602
25376,203936.612,5.902386,0.842396,0.878400
25377,203952.490,2.919460,0.857898,0.875698
25378,203958.832,4.569589,0.620618,0.577248
25379,203968.466,0.190400,0.445539,0.424306
25380,203971.645,4.061857,0.603179,0.623347
25381,203974.824,3.807991,0.438059,0.486196
25382,203978.004,3.554125,0.081975,0.087784
25383,203984.361,0.825065,0.919760,0.908045
25384,203987.540,0.063467,0.938493,0.934442
25385,203997.078,1.205864,0.723412,0.758969
25386,204003.484,3.236792,0.829473,0.793946
25387,204006.668,4.442656,0.108805,0.153423
25388,204013.072,5.267721,0.811133,0.831071
25389,204016.265,0.317333,0.927366,0.920274
25390,204022.639,0.253866,0.236311,0.222416
25391,204025.835,0.761598,0.109649,0.129498
25392,204035.451,2.094395,0.881051,0.868526
25393,204041.874,4.886922,0.099365,0.114165
25394,204048.248,1.269330,0.145215,0.131939
25395,204051.459,2.284795,0.913939,0.902392
25396,204054.637,1.078931,0.848153,0.877550
25397,204070.583,4.759989,0.331503,0.264120
25398,204073.745,1.396263,0.284112,0.345885
25399,204080.119,2.602127,0.084851,0.089670
25400,204083.298,3.681058,0.248309,0.213164
25401,204092.837,4.125324,0.909652,0.897646
25402,204096.047,0.000000,0.534951,0.483043
25403,204108.763,3.490659,0.474268,0.420393
25404,204115.153,2.221328,0.593978,0.577732
25405,204124.707,1.586663,0.201443,0.165278
25406,204140.618,0.126933,0.294747,0.249321
25407,204143.799,1.713596,0.237886,0.223272
25408,204150.204,5.394654,0.152677,0.161989
25409,204153.398,3.998391,0.605065,0.555647
25410,204159.741,0.571199,0.733294,0.775729
25411,204162.935,3.046393,0.517849,0.575376
25412,204166.099,0.380799,0.097941,0.116526
25413,204169.262,3.109859,0.844510,0.862318
25414,204188.321,5.077321,0.870883,0.852681
25415,204207.380,1.967462,0.159770,0.190765
25416,204210.608,3.807991,0.809782,0.766169
25417,204213.802,4.379190,0.085816,0.090923
25418,204216.998,6.156252,0.191559,0.178070
25419,204226.502,4.506123,0.904317,0.910849
25420,204229.698,1.459730,0.470685,0.507330
25421,204245.626,1.078931,0.079045,0.084786
25422,204248.820,5.394654,0.511999,0.562372
25423,204252.000,2.665594,0.506689,0.536070
25424,204255.179,2.855993,0.868307,0.888869
25425,204258.346,5.965853,0.115043,0.118512
25426,204261.537,0.571199,0.644934,0.596620
25427,204264.732,1.586663,0.195836,0.231972
25428,204274.269,0.126933,0.780794,0.815022
25429,204277.449,2.157862,0.686239,0.720239
25430,204283.791,0.190400,0.901833,0.887095
25431,204286.985,3.427192,0.108396,0.121921
25432,204293.343,3.554125,0.673191,0.710791
25433,204299.718,4.188790,0.191991,0.175417
25434,204302.946,0.000000,0.894223,0.902100
25435,204315.645,0.317333,0.247696,0.224373
25436,204318.810,2.729060,0.612767,0.659417
25437,204321.988,3.236792,0.599154,0.631852
25438,204325.183,2.919460,0.093675,0.100507
25439,204328.347,5.711987,0.264878,0.305172
25440,204331.525,5.775453,0.776086,0.796708
25441,204334.707,4.315723,0.510029,0.471859
25442,204347.436,3.998391,0.710697,0.745604
25443,204353.795,5.521587,0.893623,0.867897
25444,204369.659,1.840529,0.768058,0.741331
25445,204376.001,5.838920,0.915472,0.898950
25446,204382.392,0.380799,0.156149,0.135423
25447,204385.586,2.411728,0.907645,0.889449
25448,204401.546,2.792527,0.149999,0.174397
25449,204404.710,5.140788,0.303082,0.281143
25450,204407.889,6.092786,0.776958,0.753030
25451,204417.426,0.444266,0.837055,0.841054
25452,204430.175,2.602127,0.428410,0.495874
25453,204436.580,4.633056,0.870659,0.889925
25454,204442.955,2.030929,0.245926,0.212069
25455,204455.752,2.475194,0.895102,0.877990
25456,204465.321,3.173326,0.181699,0.168541
25457,204474.906,2.094395,0.382495,0.411996
25458,204484.428,3.934924,0.386681,0.458079
25459,204503.536,4.125324,0.784843,0.741146
25460,204513.104,1.903996,0.840071,0.862762
25461,204516.268,1.523196,0.773352,0.797403
25462,204519.430,1.142397,0.820383,0.802587
25463,204522.609,1.332797,0.721510,0.750456
25464,204525.789,2.221328,0.599820,0.546977
25465,204532.099,3.109859,0.420282,0.395975
25466,204538.473,1.015464,0.115846,0.137207
25467,204544.799,3.871458,0.189419,0.157708
25468,204551.158,6.283185,0.355579,0.393814
25469,204554.353,0.698132,0.756694,0.730967
25470,204560.791,2.538661,0.341910,0.304130
25471,204567.134,3.617592,0.866960,0.826899
25472,204570.314,0.507732,0.279140,0.303068
25473,204573.493,3.490659,0.822011,0.782671
25474,204576.672,5.267721,0.443591,0.413522
25475,204579.867,3.363725,0.811816,0.761469
25476,204583.078,1.777063,0.604429,0.626787
25477,204586.273,5.013855,0.833392,0.812183
25478,204611.706,2.284795,0.500720,0.543444
25479,204618.064,4.252257,0.741096,0.759270
25480,204624.455,0.888531,0.601594,0.651607
25481,204630.767,0.761598,0.206488,0.272513
25482,204633.977,5.204254,0.908317,0.912203
25483,204637.160,4.886922,0.648157,0.682421
25484,204646.725,4.823455,0.218105,0.257882
25485,204649.904,5.648520,0.751749,0.705231
25486,204675.340,4.950388,0.302072,0.249911
25487,204681.664,5.902386,0.177818,0.149088
25488,204694.349,1.650129,0.100324,0.115822
25489,204700.707,3.681058,0.469826,0.482634
25490,204707.050,1.713596,0.185952,0.223251
25491,204719.750,5.458121,0.863743,0.831910
25492,204726.093,0.951998,0.862159,0.837916
25493,204732.483,4.569589,0.683382,0.645099
25494,204735.648,0.825065,0.509979,0.480481
25495,204738.825,4.061857,0.694859,0.649084
25496,204742.005,1.396263,0.874653,0.882098
25497,204745.184,0.253866,0.707165,0.677452
25498,204748.379,4.696522,0.717823,0.760990
25499,204751.574,3.744525,0.852769,0.874683
25500,204754.738,6.029319,0.901505,0.885359
25501,204761.079,2.982926,0.090923,0.077878
25502,204764.259,1.205864,0.858552,0.864981
25503,204767.421,3.300259,0.127607,0.100452
25504,204770.617,1.269330,0.768678,0.826434
25505,204773.861,3.046393,0.874382,0.894556
25506,204777.055,5.585054,0.872491,0.860908
25507,204780.267,0.634665,0.614083,0.563097
25508,204783.446,4.759989,0.860199,0.879193
25509,204786.629,2.348261,0.088586,0.092607
25510,204796.210,6.219719,0.850547,0.872275
25511,204805.748,5.331188,0.258814,0.288053
25512,204808.943,0.063467,0.767320,0.793543
25513,204812.106,4.442656,0.151584,0.155285
25514,204815.317,4.252257,0.294495,0.334830
25515,204824.886,0.951998,0.614184,0.574628
25516,204828.113,1.967462,0.402495,0.365296
25517,204831.277,5.331188,0.804561,0.782467
25518,204837.603,3.871458,0.368304,0.391502
25519,204843.914,4.696522,0.112137,0.133134
25520,204847.077,4.823455,0.367030,0.404986
25521,204850.242,4.061857,0.461608,0.406715
25522,204853.419,4.188790,0.743095,0.708125
25523,204856.614,1.142397,0.621704,0.588591
25524,204859.794,2.919460,0.263467,0.235207
25525,204866.136,2.094395,0.081062,0.080096
25526,204872.494,4.125324,0.810857,0.836257
25527,204878.852,3.998391,0.678144,0.686402
25528,204882.017,6.029319,0.154124,0.131631
25529,204894.699,0.063467,0.908470,0.897878
25530,204920.181,3.681058,0.147978,0.116871
25531,204926.555,4.950388,0.454398,0.489204
25532,204929.734,1.903996,0.728454,0.758523
25533,204932.913,3.934924,0.855948,0.871065
25534,204936.093,0.000000,0.583563,0.622413
25535,204942.499,2.475194,0.871198,0.860481
25536,204948.858,0.126933,0.415666,0.372051
25537,204955.234,3.236792,0.517263,0.562152
25538,204961.638,0.888531,0.731665,0.703450
25539,204964.832,3.490659,0.880674,0.880878
25540,204968.059,4.633056,0.224590,0.252798
25541,204974.498,2.855993,0.671076,0.705606
25542,204977.661,1.777063,0.097446,0.111258
25543,204980.856,2.411728,0.231266,0.253334
25544,204990.457,3.363725,0.175627,0.171572
25545,204993.620,5.204254,0.902475,0.879951
25546,205000.090,0.190400,0.671353,0.626007
25547,205006.432,6.156252,0.304538,0.369417
25548,205012.779,5.458121,0.920937,0.908176
25549,205015.954,3.554125,0.271914,0.245028
25550,205022.344,5.902386,0.663302,0.612514
25551,205028.703,2.157862,0.116476,0.117764
25552,205038.240,1.332797,0.885511,0.878235
25553,205041.419,1.205864,0.378441,0.408856
25554,205044.582,2.982926,0.366499,0.404213
25555,205047.761,6.219719,0.308667,0.349401
25556,205050.973,0.317333,0.202539,0.190220
25557,205057.363,0.507732,0.087825,0.082555
25558,205063.705,1.713596,0.310369,0.360089
25559,205066.884,5.521587,0.639568,0.608078
25560,205073.227,2.792527,0.899703,0.902998
25561,205079.553,3.807991,0.146523,0.133077
25562,205082.764,3.427192,0.733760,0.755201
25563,205085.944,0.253866,0.774705,0.785313
25564,205092.333,1.586663,0.562576,0.522764
25565,205095.496,0.634665,0.724511,0.748864
25566,205111.425,0.380799,0.598252,0.567854
25567,205117.816,3.300259,0.728354,0.741042
25568,205127.385,5.013855,0.615330,0.582794
25569,205130.564,0.444266,0.108536,0.134274
25570,205146.492,1.459730,0.313982,0.372324
25571,205149.655,1.078931,0.897737,0.902201
25572,205155.997,2.602127,0.359706,0.331876
25573,205159.160,3.173326,0.184312,0.225451
25574,205165.567,0.825065,0.263317,0.324502
25575,205171.957,5.711987,0.814731,0.824148
25576,205175.168,5.394654,0.164612,0.179748
25577,205181.607,3.046393,0.863630,0.844490
25578,205191.160,5.965853,0.154037,0.136136
25579,205194.338,4.759989,0.208049,0.244258
25580,205207.055,5.775453,0.889938,0.897439
25581,205210.218,2.221328,0.385756,0.332220
25582,205232.504,4.315723,0.341712,0.376588
25583,205235.683,5.140788,0.835906,0.789469
25584,205238.847,5.585054,0.178155,0.146319
25585,205254.742,0.698132,0.455416,0.436197
25586,205257.923,0.571199,0.850632,0.812401
25587,205267.443,5.267721,0.887006,0.885659
25588,205277.012,6.092786,0.097344,0.117795
25589,205280.193,2.030929,0.192521,0.242076
25590,205292.973,2.538661,0.202203,0.242618
25591,205299.363,3.744525,0.612109,0.664275
25592,205302.574,1.523196,0.785314,0.819301
25593,205312.127,4.886922,0.208737,0.157187
25594,205315.306,5.077321,0.519668,0.563381
25595,205324.827,2.348261,0.516393,0.566651
25596,205331.186,2.284795,0.406117,0.374683
25597,205337.576,5.838920,0.302281,0.257955
25598,205347.161,4.442656,0.790456,0.749236
25599,205350.388,4.569589,0.117131,0.156905
25600,205360.009,0.761598,0.727007,0.697014
25601,205363.201,3.617592,0.091606,0.115532
25602,205395.058,4.506123,0.398748,0.457947
25603,205398.219,1.396263,0.170550,0.204308
25604,205401.398,4.379190,0.592339,0.568820
25605,205410.953,1.269330,0.128844,0.112066
25606,205414.131,1.015464,0.426878,0.484106
25607,205420.474,2.665594,0.450324,0.417191
25608,205423.652,6.283185,0.409528,0.466751
25609,205430.043,5.648520,0.922629,0.921908
25610,205433.255,1.840529,0.707131,0.740506
25611,205442.887,2.729060,0.303908,0.350810
25612,205446.099,1.650129,0.744998,0.781933
25613,205449.278,3.109859,0.278600,0.303774
25614,205462.010,6.219719,0.173933,0.201887
25615,205474.775,5.204254,0.611882,0.571012
25616,205477.953,0.761598,0.879230,0.879244
25617,205487.524,5.521587,0.623685,0.676775
25618,205497.061,4.950388,0.887685,0.865173
25619,205500.240,2.602127,0.920538,0.927710
25620,205503.435,0.634665,0.750919,0.707503
25621,205512.958,3.807991,0.379045,0.339212
25622,205522.542,1.269330,0.872383,0.854218
25623,205525.769,1.078931,0.535392,0.576484
25624,205528.980,1.015464,0.212853,0.182506
25625,205532.175,3.681058,0.835470,0.813554
25626,205538.550,5.140788,0.459917,0.503359
25627,205551.314,1.967462,0.890631,0.883795
25628,205554.510,4.633056,0.910580,0.904017
25629,205557.689,0.126933,0.641637,0.583229
25630,205567.274,1.903996,0.322958,0.372659
25631,205573.664,1.142397,0.114249,0.100618
25632,205583.202,3.617592,0.283604,0.255322
25633,205589.512,0.507732,0.702182,0.748341
25634,205592.692,0.888531,0.134418,0.155128
25635,205595.870,4.125324,0.901844,0.885734
25636,205599.066,3.554125,0.921649,0.925718
25637,205602.245,3.998391,0.855461,0.878455
25638,205608.651,2.475194,0.833346,0.805633
25639,205611.863,4.188790,0.371128,0.309950
25640,205618.223,3.744525,0.900116,0.902071
25641,205627.758,0.063467,0.102627,0.104493
25642,205630.953,3.490659,0.371410,0.337915
25643,205634.133,4.315723,0.157833,0.118870
25644,205637.296,1.777063,0.792296,0.819407
25645,205649.997,2.665594,0.078383,0.087857
25646,205656.371,5.902386,0.484632,0.513570
25647,205665.909,5.838920,0.665715,0.635581
25648,205669.087,5.013855,0.912715,0.909162
25649,205672.281,2.094395,0.204130,0.181619
25650,205678.656,4.442656,0.434203,0.478861
25651,205681.852,2.411728,0.677845,0.719605
25652,205684.999,5.648520,0.402056,0.422698
25653,205691.405,4.569589,0.786444,0.801717
25654,205704.217,4.506123,0.303094,0.361880
25655,205707.444,3.300259,0.928517,0.915275
25656,205710.623,3.363725,0.364606,0.316417
25657,205713.818,1.523196,0.089459,0.102867
25658,205726.570,2.030929,0.579781,0.541089
25659,205729.746,5.458121,0.448706,0.396862
25660,205742.526,6.156252,0.211314,0.180044
25661,205745.721,0.444266,0.306422,0.371114
25662,205748.933,5.077321,0.192906,0.184683
25663,205752.097,6.283185,0.800593,0.768091
25664,205755.274,5.965853,0.376498,0.425925
25665,205761.650,0.253866,0.510361,0.556147
25666,205771.236,1.205864,0.913080,0.928207
25667,205774.430,4.379190,0.820078,0.831917
25668,205783.967,2.982926,0.871518,0.831961
25669,205806.333,0.317333,0.078893,0.101412
25670,205815.918,5.331188,0.416472,0.373150
25671,205822.308,4.886922,0.815604,0.802439
25672,205828.682,2.538661,0.780060,0.814531
25673,205841.368,5.775453,0.558515,0.520880
25674,205850.858,4.696522,0.151423,0.143034
25675,205854.036,1.396263,0.902435,0.890327
25676,205857.231,3.173326,0.579736,0.529294
25677,205873.160,0.951998,0.609256,0.573499
25678,205876.322,1.840529,0.351971,0.303792
25679,205879.534,4.823455,0.443523,0.390298
25680,205882.761,2.157862,0.381453,0.427715
25681,205889.167,1.650129,0.905868,0.886800
25682,205892.330,5.711987,0.880800,0.868644
25683,205895.510,6.092786,0.792471,0.742005
25684,205898.688,0.698132,0.118272,0.107937
25685,205901.883,2.919460,0.881933,0.900334
25686,205908.242,3.934924,0.920465,0.922897
25687,205914.616,6.029319,0.105292,0.119591
25688,205924.170,1.332797,0.909198,0.896654
25689,205933.723,5.267721,0.373570,0.402228
25690,205940.130,2.284795,0.723069,0.676754
25691,205943.293,2.855993,0.502545,0.453872
25692,205952.814,1.459730,0.186983,0.226720
25693,205965.499,3.236792,0.146005,0.197253
25694,205968.710,0.190400,0.265620,0.243672
25695,205981.427,0.380799,0.869407,0.885062
25696,205984.606,0.000000,0.094719,0.087557
25697,205994.095,3.427192,0.716077,0.672413
25698,206003.635,2.792527,0.120215,0.128048
25699,206009.959,4.061857,0.122853,0.106984
25700,206016.399,3.109859,0.884452,0.877185
25701,206022.790,0.571199,0.858826,0.885018
25702,206029.179,1.586663,0.141876,0.155346
25703,206032.357,2.729060,0.445341,0.504277
25704,206038.716,5.585054,0.136413,0.163973
25705,206045.042,1.713596,0.266671,0.234379
25706,206048.207,2.348261,0.136527,0.131129
25707,206054.631,3.871458,0.113682,0.140063
25708,206057.838,4.759989,0.888783,0.872518
25709,206061.037,4.252257,0.118148,0.137016
25710,206067.391,2.221328,0.351362,0.309745
25711,206073.765,3.046393,0.099990,0.104849
25712,206083.383,0.825065,0.642468,0.624587
25713,206086.614,5.394654,0.905152,0.882094
25714,206092.968,5.458121,0.244653,0.269827
25715,206096.148,1.269330,0.231004,0.195713
25716,206102.554,6.219719,0.786908,0.802205
25717,206112.107,5.077321,0.924943,0.931103
25718,206115.270,3.998391,0.750533,0.719119
25719,206121.612,1.396263,0.578107,0.610515
25720,206137.539,3.807991,0.084548,0.070963
25721,206147.141,2.792527,0.842333,0.836555
25722,206153.531,1.777063,0.130120,0.150412
25723,206159.921,5.204254,0.081262,0.066994
25724,206166.297,3.490659,0.857260,0.818116
25725,206175.849,6.283185,0.416785,0.449460
25726,206182.224,2.665594,0.445569,0.498564
25727,206188.597,2.475194,0.233309,0.212658
25728,206220.311,3.427192,0.367229,0.397688
25729,206226.667,0.063467,0.316208,0.353954
25730,206236.221,0.825065,0.903834,0.903485
25731,206239.416,5.331188,0.900648,0.908815
25732,206252.116,1.078931,0.845933,0.815265
25733,206255.343,0.317333,0.115475,0.122151
25734,206258.522,4.569589,0.125972,0.151046
25735,206261.686,2.348261,0.887620,0.872239
25736,206271.208,1.332797,0.705777,0.756291
25737,206287.087,6.092786,0.801115,0.814813
25738,206290.252,0.507732,0.382820,0.340082
25739,206296.608,0.888531,0.112649,0.102153
25740,206299.803,5.838920,0.893489,0.896569
25741,206309.357,5.965853,0.529880,0.489665
25742,206315.763,0.761598,0.907641,0.891399
25743,206318.942,2.729060,0.925089,0.905167
25744,206325.349,1.903996,0.271524,0.241908
25745,206328.528,2.919460,0.149678,0.179175
25746,206331.708,4.379190,0.284450,0.324217
25747,206341.260,5.394654,0.381397,0.351643
25748,206350.767,4.315723,0.791505,0.835603
25749,206353.930,4.188790,0.238613,0.280585
25750,206357.094,0.571199,0.896777,0.894575
25751,206360.255,4.442656,0.907160,0.899300
25752,206363.435,2.411728,0.200355,0.223902
25753,206366.583,0.634665,0.644841,0.608211
25754,206372.924,3.934924,0.468858,0.524773
25755,206376.087,3.236792,0.495104,0.458396
25756,206379.266,1.459730,0.295970,0.352318
25757,206388.772,4.061857,0.853376,0.838052
25758,206391.953,0.444266,0.105322,0.100312
25759,206395.115,3.681058,0.472429,0.514660
25760,206404.636,4.759989,0.909490,0.879605
25761,206411.010,5.267721,0.593022,0.644268
25762,206417.384,6.156252,0.075154,0.086750
25763,206423.727,5.711987,0.088800,0.091273
25764,206426.922,5.013855,0.134114,0.122613
25765,206442.819,5.585054,0.921644,0.927196
25766,206445.981,6.029319,0.415200,0.374709
25767,206452.340,3.554125,0.125056,0.105091
25768,206455.535,3.109859,0.225886,0.187923
25769,206458.730,3.744525,0.133558,0.142092
25770,206465.137,3.300259,0.424954,0.367580
25771,206468.303,3.363725,0.082259,0.097499
25772,206477.852,2.030929,0.387809,0.426894
25773,206484.228,4.696522,0.118995,0.146018
25774,206487.406,0.380799,0.490938,0.524081
25775,206490.569,1.523196,0.747264,0.791850
25776,206500.203,2.538661,0.899561,0.910114
25777,206509.772,3.046393,0.759928,0.806521
25778,206516.114,5.140788,0.117472,0.132827
